timestamp,count,coin_a_open,coin_a_high,coin_a_low,coin_a_close,coin_a_volume
2024-01-11T17:15:00Z,1,0.575298191,0.575298191,0.575298191,0.575298191,2607.343453
2024-01-11T17:25:00Z,1,0.572939166,0.572939166,0.572939166,0.572939166,1562.120654
2024-01-11T17:30:00Z,1,0.571108751,0.571108751,0.571108751,0.571108751,216.00696
2024-01-11T17:35:00Z,1,0.578461339,0.578461339,0.578461339,0.578461339,3976.06422
2024-01-11T17:45:00Z,1,0.577341872,0.577341872,0.577341872,0.577341872,1732.075579
2024-01-11T17:50:00Z,1,0.579806275,0.579806275,0.579806275,0.579806275,764.607645
2024-01-11T18:35:00Z,2,0.582486495,0.582486495,0.579173276,0.582486495,3408.159546
2024-01-11T18:50:00Z,1,0.577417546,0.577417546,0.577417546,0.577417546,52.496153
2024-01-11T19:15:00Z,1,0.574766487,0.574766487,0.574766487,0.574766487,2506.666651
2024-01-11T19:25:00Z,1,0.569492946,0.569492946,0.569492946,0.569492946,2625.142695
2024-01-11T19:40:00Z,3,0.57623171,0.578650125,0.574686882,0.578650125,14271.38816
2024-01-11T19:50:00Z,1,0.578527266,0.578527266,0.578527266,0.578527266,1267.010045
2024-01-11T19:55:00Z,1,0.581586393,0.581586393,0.581586393,0.581586393,860.886626
2024-01-11T20:00:00Z,1,0.584304984,0.584304984,0.584304984,0.584304984,1711.434792
2024-01-11T20:05:00Z,1,0.581982407,0.581982407,0.581982407,0.581982407,600
2024-01-11T20:20:00Z,6,0.592106627,0.594141056,0.587214577,0.591182163,15227.37165
2024-01-11T20:30:00Z,2,0.591291926,0.591291926,0.58746882,0.58746882,2911.918033
2024-01-11T20:35:00Z,1,0.584558422,0.584558422,0.584558422,0.584558422,1139.321505
2024-01-11T20:40:00Z,2,0.589895329,0.589895329,0.58641912,0.589895329,5620.060652
2024-01-11T20:50:00Z,1,0.581060563,0.581060563,0.581060563,0.581060563,2266.666644
2024-01-11T21:25:00Z,2,0.576875263,0.576875263,0.574886101,0.574886101,1913.477431
2024-01-11T21:35:00Z,1,0.573925969,0.573925969,0.573925969,0.573925969,750
2024-01-11T21:55:00Z,2,0.576854631,0.576854631,0.572749167,0.576854631,1112.643048
2024-01-11T22:05:00Z,2,0.580358801,0.580358801,0.579060925,0.580358801,7643.947901
2024-01-11T22:45:00Z,1,0.575844476,0.575844476,0.575844476,0.575844476,300
2024-01-11T23:05:00Z,1,0.579726613,0.579726613,0.579726613,0.579726613,693.879816
2024-01-11T23:15:00Z,1,0.581771809,0.581771809,0.581771809,0.581771809,1256.082663
2024-01-11T23:30:00Z,1,0.581759964,0.581759964,0.581759964,0.581759964,176.914467
2024-01-11T23:50:00Z,1,0.58547221,0.58547221,0.58547221,0.58547221,371.62773
2024-01-12T00:10:00Z,1,0.581309166,0.581309166,0.581309166,0.581309166,1000
2024-01-12T01:30:00Z,1,0.578745234,0.578745234,0.578745234,0.578745234,1454.621764
2024-01-12T01:45:00Z,1,0.574823314,0.574823314,0.574823314,0.574823314,2333.3333
2024-01-12T01:50:00Z,1,0.571983886,0.571983886,0.571983886,0.571983886,426
2024-01-12T01:55:00Z,2,0.570172888,0.573887433,0.570172888,0.573887433,2970.526733
2024-01-12T02:00:00Z,2,0.575738053,0.577487571,0.575738053,0.577487571,1690.106919
2024-01-12T02:05:00Z,1,0.579107537,0.579107537,0.579107537,0.579107537,39.716284
2024-01-12T02:35:00Z,2,0.572101363,0.573613547,0.572101363,0.572101363,5102.191852
2024-01-12T03:25:00Z,1,0.571471677,0.571471677,0.571471677,0.571471677,350
2024-01-12T04:00:00Z,2,0.571018743,0.571018743,0.570394365,0.570394365,613.149304
2024-01-12T04:05:00Z,5,0.56688314,0.574888745,0.56688314,0.574888745,9439.010441
2024-01-12T04:20:00Z,2,0.569060629,0.572965757,0.569060629,0.572965757,2231.496361
2024-01-12T05:00:00Z,1,0.570197921,0.570197921,0.570197921,0.570197921,700.633932
2024-01-12T05:25:00Z,1,0.573796877,0.573796877,0.573796877,0.573796877,858.468868
2024-01-12T05:35:00Z,3,0.568333266,0.576698275,0.568333266,0.576698275,8905.877169
2024-01-12T06:45:00Z,1,0.577299876,0.577299876,0.577299876,0.577299876,500
2024-01-12T06:50:00Z,1,0.574891058,0.574891058,0.574891058,0.574891058,1833.31974
2024-01-12T07:25:00Z,1,0.580866828,0.580866828,0.580866828,0.580866828,4237.001666
2024-01-12T08:30:00Z,1,0.579730646,0.579730646,0.579730646,0.579730646,2000
2024-01-12T08:50:00Z,1,0.577540601,0.577540601,0.577540601,0.577540601,100
2024-01-12T09:55:00Z,1,0.582596107,0.582596107,0.582596107,0.582596107,1602.030001
2024-01-12T10:05:00Z,1,0.579885623,0.579885623,0.579885623,0.579885623,862.252496
2024-01-12T10:30:00Z,1,0.577188251,0.577188251,0.577188251,0.577188251,1732.536862
2024-01-12T11:00:00Z,2,0.582991118,0.582991118,0.581548851,0.581548851,5945.170827
2024-01-12T11:15:00Z,1,0.576345291,0.576345291,0.576345291,0.576345291,3000
2024-01-12T11:25:00Z,1,0.57675615,0.57675615,0.57675615,0.57675615,53.585844
2024-01-12T12:10:00Z,2,0.567956249,0.569827194,0.567956249,0.569827194,9055.461089
2024-01-12T12:15:00Z,1,0.573890727,0.573890727,0.573890727,0.573890727,174.672004
2024-01-12T12:35:00Z,1,0.578149644,0.578149644,0.578149644,0.578149644,3916.362377
2024-01-12T12:50:00Z,3,0.578152986,0.578152986,0.570127378,0.570127378,4264.310076
2024-01-12T13:00:00Z,1,0.574424771,0.574424771,0.574424771,0.574424771,1012.401997
2024-01-12T14:30:00Z,1,0.575547187,0.575547187,0.575547187,0.575547187,67.758986
2024-01-12T14:45:00Z,1,0.575762915,0.575762915,0.575762915,0.575762915,140
2024-01-12T15:30:00Z,1,0.571635994,0.571635994,0.571635994,0.571635994,800
2024-01-12T15:35:00Z,1,0.574925763,0.574925763,0.574925763,0.574925763,650
2024-01-12T15:40:00Z,1,0.569244624,0.569244624,0.569244624,0.569244624,2841.664626
2024-01-12T15:45:00Z,1,0.571214774,0.571214774,0.571214774,0.571214774,1423.865747
2024-01-12T15:50:00Z,2,0.574328768,0.574328768,0.5710207,0.5710207,3066.751012
2024-01-12T16:05:00Z,1,0.577200244,0.577200244,0.577200244,0.577200244,4102.326337
2024-01-12T16:10:00Z,1,0.576363561,0.576363561,0.576363561,0.576363561,1591.53912
2024-01-12T16:20:00Z,2,0.574291826,0.574291826,0.573645465,0.573645465,623.91
2024-01-12T16:25:00Z,1,0.572820689,0.572820689,0.572820689,0.572820689,575
2024-01-12T16:35:00Z,2,0.576474868,0.576474868,0.572026094,0.572026094,2507.112233
2024-01-12T16:50:00Z,2,0.573712932,0.573712932,0.569295178,0.569295178,1041.299759
2024-01-12T16:55:00Z,2,0.566653143,0.566653143,0.563901931,0.563901931,2715.140945
2024-01-12T17:00:00Z,4,0.561764615,0.570407054,0.561764615,0.569689553,8389.96455
2024-01-12T17:05:00Z,2,0.566219353,0.566219353,0.564433148,0.564433148,1761
2024-01-12T17:10:00Z,6,0.563061478,0.563061478,0.551628877,0.556818916,14211.95244
2024-01-12T17:20:00Z,4,0.556284907,0.557857648,0.554387646,0.557857648,2597.50057
2024-01-12T17:25:00Z,1,0.560397075,0.560397075,0.560397075,0.560397075,1784.448869
2024-01-12T17:30:00Z,2,0.563206402,0.563206402,0.558859346,0.558859346,3015.020825
2024-01-12T17:35:00Z,4,0.554680085,0.557591695,0.552575027,0.552575027,6498.030189
2024-01-12T17:40:00Z,1,0.554733625,0.554733625,0.554733625,0.554733625,1640.860248
2024-01-12T17:45:00Z,1,0.556442773,0.556442773,0.556442773,0.556442773,89.856494
2024-01-12T17:50:00Z,2,0.558306767,0.558306767,0.555258801,0.558306767,3291.129741
2024-01-12T18:00:00Z,1,0.558564668,0.558564668,0.558564668,0.558564668,1459.569327
2024-01-12T18:10:00Z,1,0.560055602,0.560055602,0.560055602,0.560055602,35.710732
2024-01-12T18:45:00Z,3,0.560938068,0.560938068,0.553504207,0.554581956,8564.087368
2024-01-12T19:00:00Z,1,0.558926503,0.558926503,0.558926503,0.558926503,1674.713692
2024-01-12T19:50:00Z,1,0.557062409,0.557062409,0.557062409,0.557062409,179.513126
2024-01-12T20:05:00Z,1,0.561207539,0.561207539,0.561207539,0.561207539,967.556756
2024-01-12T20:10:00Z,1,0.562398698,0.562398698,0.562398698,0.562398698,219.352393
2024-01-12T20:15:00Z,1,0.563166754,0.563166754,0.563166754,0.563166754,544.779633
2024-01-12T20:20:00Z,1,0.559741176,0.559741176,0.559741176,0.559741176,600
2024-01-12T20:45:00Z,1,0.562606895,0.562606895,0.562606895,0.562606895,94.542033
2024-01-12T21:00:00Z,1,0.563716924,0.563716924,0.563716924,0.563716924,1008.894562
2024-01-12T21:40:00Z,1,0.559765615,0.559765615,0.559765615,0.559765615,1591.53912
2024-01-12T21:45:00Z,1,0.556576874,0.556576874,0.556576874,0.556576874,1618.55131
2024-01-12T21:50:00Z,1,0.558895265,0.558895265,0.558895265,0.558895265,578.481088
2024-01-12T22:05:00Z,1,0.555037521,0.555037521,0.555037521,0.555037521,1100
2024-01-12T22:10:00Z,2,0.552359847,0.552359847,0.549574355,0.549574355,2858.039151
2024-01-12T22:25:00Z,2,0.547418184,0.547418184,0.545493623,0.545493623,2000
2024-01-12T22:30:00Z,2,0.544056025,0.544056025,0.543025248,0.543025248,1080
2024-01-12T22:35:00Z,2,0.541997195,0.541997195,0.540575313,0.541997195,1500
2024-01-12T22:40:00Z,2,0.538686875,0.538686875,0.536808416,0.536808416,2000
2024-01-12T22:45:00Z,2,0.534939579,0.537629495,0.534939579,0.534939579,1430.95516
2024-01-12T22:50:00Z,3,0.5400787,0.543857779,0.5400787,0.542130889,4176.415882
2024-01-12T22:55:00Z,1,0.545634704,0.545634704,0.545634704,0.545634704,446.571876
2024-01-12T23:05:00Z,2,0.547296247,0.551385853,0.547296247,0.551385853,4216.32238
2024-01-12T23:25:00Z,1,0.547076777,0.547076777,0.547076777,0.547076777,4000
2024-01-12T23:35:00Z,2,0.55394941,0.557397444,0.55394941,0.557397444,8410.807044
2024-01-12T23:40:00Z,1,0.560438218,0.560438218,0.560438218,0.560438218,446.079603
2024-01-12T23:45:00Z,1,0.555748833,0.555748833,0.555748833,0.555748833,1799.374461
2024-01-13T00:05:00Z,1,0.557321646,0.557321646,0.557321646,0.557321646,9.657029
2024-01-13T00:30:00Z,1,0.557689337,0.557689337,0.557689337,0.557689337,361.476505
2024-01-13T00:50:00Z,1,0.553110194,0.553110194,0.553110194,0.553110194,1628.000056
2024-01-13T01:05:00Z,2,0.550061662,0.550061662,0.54693106,0.54693106,3236.378821
2024-01-13T01:10:00Z,1,0.543735057,0.543735057,0.543735057,0.543735057,1591.53912
2024-01-13T01:15:00Z,1,0.546461824,0.546461824,0.546461824,0.546461824,1019.672396
2024-01-13T01:30:00Z,1,0.543988842,0.543988842,0.543988842,0.543988842,185
2024-01-13T01:40:00Z,1,0.549841178,0.549841178,0.549841178,0.549841178,2806.575577
2024-01-13T01:45:00Z,1,0.549078865,0.549078865,0.549078865,0.549078865,230
2024-01-13T02:00:00Z,1,0.548656505,0.548656505,0.548656505,0.548656505,200
2024-01-13T02:10:00Z,1,0.55325708,0.55325708,0.55325708,0.55325708,1505.426494
2024-01-13T02:35:00Z,1,0.549643529,0.549643529,0.549643529,0.549643529,1819.361171
2024-01-13T04:35:00Z,1,0.551199244,0.551199244,0.551199244,0.551199244,544.267715
2024-01-13T05:45:00Z,1,0.553466833,0.553466833,0.553466833,0.553466833,1745.297361
2024-01-13T06:05:00Z,1,0.556205389,0.556205389,0.556205389,0.556205389,1000
2024-01-13T06:35:00Z,1,0.552256437,0.552256437,0.552256437,0.552256437,1629.677514
2024-01-13T06:40:00Z,6,0.548679986,0.550925941,0.546508114,0.546508114,10670.7964
2024-01-13T06:45:00Z,2,0.546692456,0.55036894,0.546692456,0.546692456,3187.581959
2024-01-13T06:55:00Z,1,0.553342493,0.553342493,0.553342493,0.553342493,1217.911131
2024-01-13T07:15:00Z,2,0.549482552,0.552643432,0.549482552,0.549482552,3409.617839
2024-01-13T07:20:00Z,2,0.547689817,0.54948225,0.547689817,0.547689817,5111.27433
2024-01-13T07:45:00Z,1,0.54674028,0.54674028,0.54674028,0.54674028,1235.755412
2024-01-13T08:25:00Z,2,0.545000114,0.549310807,0.545000114,0.549310807,2147.089818
2024-01-13T09:20:00Z,1,0.547491013,0.547491013,0.547491013,0.547491013,95
2024-01-13T09:35:00Z,1,0.547290556,0.547290556,0.547290556,0.547290556,110
2024-01-13T09:55:00Z,1,0.547080668,0.547080668,0.547080668,0.547080668,105
2024-01-13T10:50:00Z,2,0.543973158,0.546615955,0.543973158,0.543973158,3944.508666
2024-01-13T11:10:00Z,2,0.544747166,0.549140074,0.544747166,0.549140074,1533.587037
2024-01-13T11:20:00Z,1,0.545793434,0.545793434,0.545793434,0.545793434,1400
2024-01-13T12:45:00Z,1,0.541362534,0.541362534,0.541362534,0.541362534,3200.000068
2024-01-13T12:50:00Z,1,0.538282373,0.538282373,0.538282373,0.538282373,20
2024-01-13T13:00:00Z,1,0.542390826,0.542390826,0.542390826,0.542390826,921.844318
2024-01-13T14:05:00Z,1,0.541215744,0.541215744,0.541215744,0.541215744,446.683119
2024-01-13T14:10:00Z,1,0.542410538,0.542410538,0.542410538,0.542410538,801.975763
2024-01-13T14:15:00Z,1,0.544505127,0.544505127,0.544505127,0.544505127,1377.397602
2024-01-13T14:30:00Z,1,0.542518534,0.542518534,0.542518534,0.542518534,50
2024-01-13T15:45:00Z,1,0.547509898,0.547509898,0.547509898,0.547509898,1826.450669
2024-01-13T16:05:00Z,2,0.545468926,0.545468926,0.544862627,0.544862627,627.069022
2024-01-13T16:20:00Z,1,0.548122707,0.548122707,0.548122707,0.548122707,50.627348
2024-01-13T16:40:00Z,1,0.548358051,0.548358051,0.548358051,0.548358051,190.97894
2024-01-13T16:55:00Z,1,0.545255973,0.545255973,0.545255973,0.545255973,1.834001
2024-01-13T17:00:00Z,1,0.548542741,0.548542741,0.548542741,0.548542741,1.823012
2024-01-13T17:25:00Z,1,0.544294999,0.544294999,0.544294999,0.544294999,1000
2024-01-13T17:35:00Z,1,0.547434367,0.547434367,0.547434367,0.547434367,854.574029
2024-01-13T18:15:00Z,2,0.552693219,0.552693219,0.552399208,0.552399208,5967.94116
2024-01-13T18:30:00Z,3,0.543943865,0.548122106,0.543093373,0.543093373,12450.82539
2024-01-13T19:35:00Z,1,0.55000539,0.55000539,0.55000539,0.55000539,250
2024-01-13T20:40:00Z,1,0.546776751,0.546776751,0.546776751,0.546776751,182.889984
2024-01-13T23:00:00Z,1,0.546025887,0.546025887,0.546025887,0.546025887,91.570749
2024-01-13T23:05:00Z,1,0.549316239,0.549316239,0.549316239,0.549316239,91.022237
2024-01-13T23:50:00Z,1,0.549848737,0.549848737,0.549848737,0.549848737,454.670414
2024-01-14T00:10:00Z,1,0.546610278,0.546610278,0.546610278,0.546610278,400
2024-01-14T00:40:00Z,1,0.545855998,0.545855998,0.545855998,0.545855998,379.220852
2024-01-14T00:50:00Z,1,0.549131329,0.549131329,0.549131329,0.549131329,364.211573
2024-01-14T00:55:00Z,1,0.544776843,0.544776843,0.544776843,0.544776843,1471.912975
2024-01-14T02:15:00Z,1,0.547694616,0.547694616,0.547694616,0.547694616,1095.690938
2024-01-14T02:20:00Z,1,0.54879742,0.54879742,0.54879742,0.54879742,36.443322
2024-01-14T02:25:00Z,1,0.545102905,0.545102905,0.545102905,0.545102905,458.628994
2024-01-14T02:35:00Z,1,0.548098373,0.548098373,0.548098373,0.548098373,160.234148
2024-01-14T03:25:00Z,1,0.543804248,0.543804248,0.543804248,0.543804248,1213
2024-01-14T03:35:00Z,3,0.54254002,0.547832337,0.54254002,0.547832337,1232.37702
2024-01-14T03:40:00Z,1,0.54791188,0.54791188,0.54791188,0.54791188,9.125556
2024-01-14T03:45:00Z,2,0.547929593,0.548103179,0.547929593,0.548103179,178.817306
2024-01-14T04:35:00Z,1,0.54262834,0.54262834,0.54262834,0.54262834,2456.666622
2024-01-14T04:40:00Z,1,0.537979178,0.537979178,0.537979178,0.537979178,2426.666645
2024-01-14T04:50:00Z,2,0.539792417,0.540939081,0.539792417,0.540939081,1203.577486
2024-01-14T04:55:00Z,1,0.542643062,0.542643062,0.542643062,0.542643062,1506.185715
2024-01-14T05:35:00Z,1,0.539489266,0.539489266,0.539489266,0.539489266,154.172979
2024-01-14T06:10:00Z,1,0.541017806,0.541017806,0.541017806,0.541017806,1459.59441
2024-01-14T06:20:00Z,1,0.544551975,0.544551975,0.544551975,0.544551975,2243.553318
2024-01-14T06:30:00Z,3,0.552231734,0.552864029,0.550359853,0.552231734,8232.506226
2024-01-14T06:45:00Z,4,0.557058996,0.557058996,0.551429332,0.557058996,8484.375283
2024-01-14T07:05:00Z,2,0.548323173,0.551046465,0.548323173,0.548323173,1399.052575
2024-01-14T07:30:00Z,1,0.547266595,0.547266595,0.547266595,0.547266595,900
2024-01-14T08:20:00Z,1,0.549884112,0.549884112,0.549884112,0.549884112,200
2024-01-14T08:50:00Z,1,0.550164857,0.550164857,0.550164857,0.550164857,88.374816
2024-01-14T09:35:00Z,2,0.545993093,0.549140677,0.545993093,0.549140677,1852.240781
2024-01-14T10:50:00Z,1,0.550187862,0.550187862,0.550187862,0.550187862,428.979668
2024-01-14T11:10:00Z,1,0.546641951,0.546641951,0.546641951,0.546641951,290
2024-01-14T11:40:00Z,1,0.546256748,0.546256748,0.546256748,0.546256748,109.838451
2024-01-14T11:55:00Z,1,0.54962359,0.54962359,0.54962359,0.54962359,186.460566
2024-01-14T12:50:00Z,1,0.544843033,0.544843033,0.544843033,0.544843033,1740.3181
2024-01-14T13:15:00Z,1,0.546544853,0.546544853,0.546544853,0.546544853,100
2024-01-14T15:50:00Z,1,0.542483511,0.542483511,0.542483511,0.542483511,928
2024-01-14T16:05:00Z,5,0.555402203,0.561157151,0.55150232,0.55150232,19570.7253
2024-01-14T16:30:00Z,1,0.545441852,0.545441852,0.545441852,0.545441852,3792.213312
2024-01-14T16:40:00Z,1,0.546534995,0.546534995,0.546534995,0.546534995,1521.91261
2024-01-14T17:00:00Z,1,0.544652223,0.544652223,0.544652223,0.544652223,72.431546
2024-01-14T17:25:00Z,1,0.547947307,0.547947307,0.547947307,0.547947307,85.361139
2024-01-14T18:10:00Z,1,0.548905263,0.548905263,0.548905263,0.548905263,905.438345
2024-01-14T18:40:00Z,1,0.546451671,0.546451671,0.546451671,0.546451671,41.1379
2024-01-14T18:50:00Z,20,0.531525297,0.541373085,0.521833787,0.540286168,54310.17519
2024-01-14T19:15:00Z,1,0.541599734,0.541599734,0.541599734,0.541599734,22.273068
2024-01-14T19:20:00Z,1,0.541662221,0.541662221,0.541662221,0.541662221,43.493406
2024-01-14T19:30:00Z,3,0.534549255,0.536468023,0.534549255,0.534724473,6056.045183
2024-01-14T19:40:00Z,1,0.533941029,0.533941029,0.533941029,0.533941029,196.650975
2024-01-14T19:50:00Z,2,0.533201952,0.536725726,0.533201952,0.533201952,1531.574484
2024-01-14T20:00:00Z,1,0.532904736,0.532904736,0.532904736,0.532904736,1591.53912
2024-01-14T20:10:00Z,1,0.534725616,0.534725616,0.534725616,0.534725616,100
2024-01-14T20:20:00Z,1,0.529256506,0.529256506,0.529256506,0.529256506,2568.719979
2024-01-14T20:30:00Z,1,0.530337422,0.530337422,0.530337422,0.530337422,282.838825
2024-01-14T20:35:00Z,1,0.532330848,0.532330848,0.532330848,0.532330848,1878.530645
2024-01-14T21:15:00Z,1,0.534144663,0.534144663,0.534144663,0.534144663,74.447144
2024-01-14T21:20:00Z,1,0.530977774,0.530977774,0.530977774,0.530977774,39.549688
2024-01-14T21:35:00Z,1,0.534228843,0.534228843,0.534228843,0.534228843,93.592863
2024-01-14T21:55:00Z,4,0.52194791,0.528942126,0.517902598,0.528942126,17309.77937
2024-01-14T22:00:00Z,1,0.52936269,0.52936269,0.52936269,0.52936269,29.074773
2024-01-14T22:05:00Z,2,0.530152419,0.532332548,0.530152419,0.532332548,2332.780024
2024-01-14T22:10:00Z,1,0.535238497,0.535238497,0.535238497,0.535238497,1574.912962
2024-01-14T22:30:00Z,2,0.538497162,0.538497162,0.535779632,0.535779632,3185.796909
2024-01-14T23:15:00Z,1,0.532827219,0.532827219,0.532827219,0.532827219,1804.657917
2024-01-14T23:20:00Z,2,0.537963839,0.537963839,0.537002709,0.537002709,5284.308885
2024-01-14T23:25:00Z,1,0.534121554,0.534121554,0.534121554,0.534121554,1591.53912
2024-01-14T23:50:00Z,2,0.537528348,0.537528348,0.534503825,0.534503825,3380.413354
2024-01-14T23:55:00Z,1,0.531375322,0.531375322,0.531375322,0.531375322,1740.3181
2024-01-15T00:30:00Z,2,0.529734529,0.533265644,0.529734529,0.533265644,390.610254
2024-01-15T00:40:00Z,1,0.529333828,0.529333828,0.529333828,0.529333828,1171.648442
2024-01-15T00:45:00Z,1,0.532709708,0.532709708,0.532709708,0.532709708,1369.500543
2024-01-15T01:15:00Z,2,0.530766405,0.53698483,0.530766405,0.53698483,3262.899174
2024-01-15T01:20:00Z,1,0.532037432,0.532037432,0.532037432,0.532037432,5100
2024-01-15T01:25:00Z,1,0.533047336,0.533047336,0.533047336,0.533047336,2773.174464
2024-01-15T01:40:00Z,1,0.537757572,0.537757572,0.537757572,0.537757572,2208.975921
2024-01-15T07:05:00Z,1,0.540192773,0.540192773,0.540192773,0.540192773,340.129829
2024-01-15T07:55:00Z,1,0.541478616,0.541478616,0.541478616,0.541478616,1000
2024-01-15T08:00:00Z,1,0.542620095,0.542620095,0.542620095,0.542620095,184.291016
2024-01-15T09:05:00Z,1,0.542844254,0.542844254,0.542844254,0.542844254,47.713605
2024-01-15T11:05:00Z,1,0.542927367,0.542927367,0.542927367,0.542927367,53.58061
2024-01-15T11:40:00Z,1,0.538090339,0.538090339,0.538090339,0.538090339,1717.2
2024-01-15T12:50:00Z,1,0.540788426,0.540788426,0.540788426,0.540788426,1332.257246
2024-01-15T13:40:00Z,1,0.542115018,0.542115018,0.542115018,0.542115018,61.448766
2024-01-15T13:55:00Z,1,0.544599425,0.544599425,0.544599425,0.544599425,2509.48974
2024-01-15T14:00:00Z,1,0.542231717,0.542231717,0.542231717,0.542231717,1591.53912
2024-01-15T14:05:00Z,1,0.539177442,0.539177442,0.539177442,0.539177442,1591.53912
2024-01-15T14:15:00Z,2,0.543911912,0.543911912,0.541700952,0.543911912,5179.196374
2024-01-15T14:30:00Z,1,0.538210815,0.538210815,0.538210815,0.538210815,1591.53912
2024-01-15T14:40:00Z,1,0.536395796,0.536395796,0.536395796,0.536395796,315
2024-01-15T14:50:00Z,1,0.534595549,0.534595549,0.534595549,0.534595549,1591.53912
2024-01-15T15:00:00Z,1,0.532831761,0.532831761,0.532831761,0.532831761,280
2024-01-15T15:20:00Z,2,0.538485563,0.538485563,0.536463131,0.538485563,4441.730379
2024-01-15T15:45:00Z,2,0.53489208,0.53489208,0.533334471,0.533334471,1656.851122
2024-01-15T15:55:00Z,2,0.535521116,0.535521116,0.532614942,0.532614942,691.724275
2024-01-15T16:00:00Z,1,0.531897635,0.531897635,0.531897635,0.531897635,580
2024-01-15T16:10:00Z,1,0.534958752,0.534958752,0.534958752,0.534958752,426.62846
2024-01-15T16:25:00Z,2,0.529654004,0.53185209,0.529654004,0.529654004,4312.791699
2024-01-15T17:40:00Z,1,0.535904819,0.535904819,0.535904819,0.535904819,2665.441304
2024-01-15T18:30:00Z,1,0.533630744,0.533630744,0.533630744,0.533630744,1686
2024-01-15T19:15:00Z,1,0.531965827,0.531965827,0.531965827,0.531965827,76
2024-01-15T19:25:00Z,2,0.531300507,0.535409007,0.531300507,0.531300507,2221.31627
2024-01-15T19:50:00Z,1,0.537011072,0.537011072,0.537011072,0.537011072,93.107952
2024-01-15T19:55:00Z,4,0.530210043,0.532050453,0.527546082,0.53004957,13504.38664
2024-01-15T20:00:00Z,3,0.534088178,0.534088178,0.526582129,0.526582129,11577.96192
2024-01-15T20:10:00Z,2,0.527723422,0.528972904,0.527723422,0.527723422,2949.045288
2024-01-15T20:15:00Z,1,0.530133869,0.530133869,0.530133869,0.530133869,800.926141
2024-01-15T20:20:00Z,1,0.531590567,0.531590567,0.531590567,0.531590567,752.458731
2024-01-15T20:45:00Z,1,0.532387529,0.532387529,0.532387529,0.532387529,93.916544
2024-01-15T21:15:00Z,1,0.528757816,0.528757816,0.528757816,0.528757816,567.36761
2024-01-15T23:05:00Z,1,0.528142886,0.528142886,0.528142886,0.528142886,92
2024-01-15T23:40:00Z,1,0.527881096,0.527881096,0.527881096,0.527881096,189.43659
2024-01-16T00:20:00Z,1,0.527361631,0.527361631,0.527361631,0.527361631,370
2024-01-16T00:25:00Z,1,0.530899125,0.530899125,0.530899125,0.530899125,753.438801
2024-01-16T00:30:00Z,1,0.527958017,0.527958017,0.527958017,0.527958017,500
2024-01-16T01:45:00Z,1,0.5310274,0.5310274,0.5310274,0.5310274,379.867449
2024-01-16T02:35:00Z,1,0.531690339,0.531690339,0.531690339,0.531690339,326.095231
2024-01-16T03:30:00Z,1,0.532178435,0.532178435,0.532178435,0.532178435,192.472906
2024-01-16T03:50:00Z,2,0.528764526,0.533548175,0.528764526,0.533548175,2566.391714
2024-01-16T04:05:00Z,1,0.535577044,0.535577044,0.535577044,0.535577044,9.335789
2024-01-16T04:15:00Z,1,0.536142434,0.536142434,0.536142434,0.536142434,586.168725
2024-01-16T04:55:00Z,1,0.537987282,0.537987282,0.537987282,0.537987282,1347.615181
2024-01-16T05:15:00Z,1,0.535911712,0.535911712,0.535911712,0.535911712,145
2024-01-16T05:40:00Z,1,0.535394101,0.535394101,0.535394101,0.535394101,400
2024-01-16T06:40:00Z,1,0.533125485,0.533125485,0.533125485,0.533125485,2000
2024-01-16T07:45:00Z,1,0.534622701,0.534622701,0.534622701,0.534622701,192.781131
2024-01-16T08:50:00Z,1,0.530422094,0.530422094,0.530422094,0.530422094,1259.999982
2024-01-16T09:25:00Z,1,0.535499321,0.535499321,0.535499321,0.535499321,3243.277576
2024-01-16T09:40:00Z,1,0.53334784,0.53334784,0.53334784,0.53334784,2137.726937
2024-01-16T10:35:00Z,1,0.534567829,0.534567829,0.534567829,0.534567829,37.413405
2024-01-16T11:05:00Z,1,0.531124986,0.531124986,0.531124986,0.531124986,1449.960982
2024-01-16T11:15:00Z,1,0.537231196,0.537231196,0.537231196,0.537231196,5025.770007
2024-01-16T11:45:00Z,1,0.542390532,0.542390532,0.542390532,0.542390532,368.737945
2024-01-16T12:55:00Z,1,0.543279255,0.543279255,0.543279255,0.543279255,552.202105
2024-01-16T13:05:00Z,1,0.538901987,0.538901987,0.538901987,0.538901987,1732.330488
2024-01-16T13:50:00Z,1,0.542554444,0.542554444,0.542554444,0.542554444,2151.777653
2024-01-16T14:05:00Z,2,0.545382952,0.545382952,0.541274626,0.545382952,2419.143054
2024-01-16T14:10:00Z,1,0.544878064,0.544878064,0.544878064,0.544878064,2001.590148
2024-01-16T14:15:00Z,1,0.542073289,0.542073289,0.542073289,0.542073289,1534.847989
2024-01-16T14:20:00Z,1,0.543977005,0.543977005,0.543977005,0.543977005,128.254878
2024-01-16T14:40:00Z,2,0.539570771,0.539570771,0.536770381,0.536770381,2939.32507
2024-01-16T14:45:00Z,1,0.533743248,0.533743248,0.533743248,0.533743248,1591.53912
2024-01-16T15:05:00Z,1,0.535629541,0.535629541,0.535629541,0.535629541,186.696241
2024-01-16T15:25:00Z,3,0.537200028,0.543187478,0.537200028,0.543187478,4650.679915
2024-01-16T15:45:00Z,1,0.545255676,0.545255676,0.545255676,0.545255676,550.200663
